24.700000, 38.599519, -219.245215, 0.392287, -9.904544
24.800000, 38.638594, -220.235670, 0.390748, -9.904544
24.900000, 38.677516, -221.226124, 0.389221, -9.904544
25.000000, 38.716287, -222.216579, 0.387707, -9.904544
25.100000, 38.754907, -223.207033, 0.386203, -9.904544
25.200000, 38.793378, -224.197488, 0.384712, -9.904544
25.300000, 38.831701, -225.187942, 0.383232, -9.904544
25.400000, 38.869878, -226.178397, 0.381763, -9.904544
25.500000, 38.907908, -227.168851, 0.380306, -9.904544
25.600000, 38.945794, -228.159305, 0.378859, -9.904544
25.700000, 38.983537, -229.149760, 0.377424, -9.904544
25.800000, 39.021137, -230.140214, 0.376000, -9.904544
25.900000, 39.058595, -231.130669, 0.374586, -9.904544
26.000000, 39.095913, -232.121123, 0.373183, -9.904544
26.100000, 39.133092, -233.111578, 0.371790, -9.904544
26.200000, 39.170133, -234.102032, 0.370408, -9.904544
26.300000, 39.207037, -235.092487, 0.369036, -9.904544
26.400000, 39.243804, -236.082941, 0.367674, -9.904544
26.500000, 39.280436, -237.073395, 0.366322, -9.904544
26.600000, 39.316934, -238.063850, 0.364980, -9.904544
26.700000, 39.353299, -239.054304, 0.363648, -9.904544
26.800000, 39.389532, -240.044759, 0.362326, -9.904544
26.900000, 39.425633, -241.035213, 0.361013, -9.904544
27.000000, 39.461604, -242.025668, 0.359709, -9.904544
27.100000, 39.497446, -243.016122, 0.358416, -9.904544
27.200000, 39.533159, -244.006576, 0.357131, -9.904544
27.300000, 39.568744, -244.997031, 0.355856, -9.904544
27.400000, 39.604203, -245.987485, 0.354589, -9.904544
27.500000, 39.639536, -246.977940, 0.353332, -9.904544
27.600000, 39.674745, -247.968394, 0.352083, -9.904544
27.700000, 39.709829, -248.958849, 0.350844, -9.904544
27.800000, 39.744790, -249.949303, 0.349613, -9.904544
27.900000, 39.779629, -250.939758, 0.348391, -9.904544
28.000000, 39.814347, -251.930212, 0.347177, -9.904544
28.100000, 39.848944, -252.920666, 0.345972, -9.904544
28.200000, 39.883422, -253.911121, 0.344775, -9.904544
28.300000, 39.917780, -254.901575, 0.343586, -9.904544
28.400000, 39.952021, -255.892030, 0.342405, -9.904544
28.500000, 39.986144, -256.882484, 0.341233, -9.904544
28.600000, 40.020151, -257.872939, 0.340069, -9.904544
28.700000, 40.054042, -258.863393, 0.338912, -9.904544
28.800000, 40.087818, -259.853848, 0.337763, -9.904544
28.900000, 40.121481, -260.844302, 0.336623, -9.904544
29.000000, 40.155030, -261.834756, 0.335489, -9.904544
29.100000, 40.188466, -262.825211, 0.334364, -9.904544
29.200000, 40.221791, -263.815665, 0.333246, -9.904544
29.300000, 40.255004, -264.806120, 0.332135, -9.904544
29.400000, 40.288107, -265.796574, 0.331032, -9.904544
29.500000, 40.321101, -266.787029, 0.329936, -9.904544
29.600000, 40.353986, -267.777483, 0.328848, -9.904544
29.700000, 40.386763, -268.767937, 0.327766, -9.904544
29.800000, 40.419432, -269.758392, 0.326692, -9.904544
29.900000, 40.451994, -270.748846, 0.325625, -9.904544
30.000000, 40.484451, -271.739301, 0.324565, -9.904544
30.100000, 40.516802, -272.729755, 0.323511, -9.904544
30.200000, 40.549048, -273.720210, 0.322465, -9.904544
30.300000, 40.581191, -274.710664, 0.321425, -9.904544
30.400000, 40.613230, -275.701119, 0.320392, -9.904544
