2.940000, -1.082111, -0.385674, -0.205584, 0.122023, 0.012788
2.950000, -1.081059, -0.384718, -0.206597, 0.095610, -0.101292
2.960000, -1.077982, -0.384019, -0.208748, 0.069828, -0.215137
2.970000, -1.072890, -0.383573, -0.212037, 0.044587, -0.328858
2.980000, -1.065811, -0.383375, -0.216462, 0.019800, -0.442560
2.990000, -1.056796, -0.383422, -0.222026, -0.004610, -0.556343
3.000000, -1.045913, -0.383709, -0.228729, -0.028711, -0.670298
3.010000, -1.033249, -0.384234, -0.236574, -0.052553, -0.784511
3.020000, -1.018911, -0.384996, -0.245564, -0.076174, -0.899054
3.030000, -1.003020, -0.385992, -0.255704, -0.099593, -1.013992
3.040000, -0.985711, -0.387220, -0.266998, -0.122810, -1.129372
3.050000, -0.967135, -0.388678, -0.279450, -0.145805, -1.245228
3.060000, -0.947448, -0.390363, -0.293066, -0.168541, -1.361574
3.070000, -0.926814, -0.392273, -0.307850, -0.190962, -1.478407
3.080000, -0.905402, -0.394403, -0.323807, -0.212995, -1.595698
3.090000, -0.883378, -0.396749, -0.340941, -0.234558, -1.713402
3.100000, -0.860906, -0.399304, -0.359256, -0.255557, -1.831447
3.110000, -0.838145, -0.402063, -0.378753, -0.275895, -1.949745
3.120000, -0.815243, -0.405018, -0.399435, -0.295474, -2.068189
3.130000, -0.792338, -0.408160, -0.421301, -0.314200, -2.186657
3.140000, -0.769556, -0.411480, -0.444352, -0.331986, -2.305016
3.150000, -0.747008, -0.414967, -0.468583, -0.348756, -2.423125
3.160000, -0.724790, -0.418612, -0.493991, -0.364445, -2.540841
3.170000, -0.702987, -0.422402, -0.520571, -0.379003, -2.658020
3.180000, -0.681665, -0.426326, -0.548317, -0.392391, -2.774520
3.190000, -0.660881, -0.430371, -0.577219, -0.404586, -2.890204
3.200000, -0.640676, -0.434527, -0.607268, -0.415576, -3.004944
3.210000, -0.621082, -0.438781, -0.638454, -0.425359, -3.118616
3.220000, -0.602121, -0.443120, -0.670765, -0.433944, -3.231108
3.230000, -0.583804, -0.447534, -0.704188, -0.441345, -3.342312
3.240000, -0.566136, -0.452010, -0.738710, -0.447586, -3.452132
3.250000, -0.549117, -0.456537, -0.774315, -0.452692, -3.560476
3.260000, -0.532738, -0.461103, -0.810987, -0.456693, -3.667262
3.270000, -0.516989, -0.465700, -0.848711, -0.459621, -3.772412
3.280000, -0.501855, -0.470315, -0.887470, -0.461509, -3.875852
3.290000, -0.487320, -0.474939, -0.927245, -0.462390, -3.977515
3.300000, -0.473363, -0.479562, -0.968018, -0.462299, -4.077338
3.310000, -0.459965, -0.484174, -1.009771, -0.461270, -4.175260
3.320000, -0.447105, -0.488768, -1.052483, -0.459334, -4.271222
3.330000, -0.434760, -0.493333, -1.096135, -0.456524, -4.365171
3.340000, -0.422909, -0.497862, -1.140705, -0.452870, -4.457054
3.350000, -0.411529, -0.502346, -1.186174, -0.448403, -4.546819
3.360000, -0.400600, -0.506777, -1.232518, -0.443151, -4.634418
3.370000, -0.390100, -0.511149, -1.279716, -0.437142, -4.719803
3.380000, -0.380009, -0.515453, -1.327745, -0.430402, -4.802928
3.390000, -0.370307, -0.519682, -1.376583, -0.422957, -4.883749
3.400000, -0.360975, -0.523830, -1.426205, -0.414830, -4.962223
3.410000, -0.351994, -0.527891, -1.476588, -0.406046, -5.038308
3.420000, -0.343347, -0.531857, -1.527708, -0.396628, -5.111963
3.430000, -0.335017, -0.535723, -1.579539, -0.386596, -5.183149
3.440000, -0.326989, -0.539483, -1.632057, -0.375973, -5.251828
3.450000, -0.319247, -0.543131, -1.685237, -0.364779, -5.317963
3.460000, -0.311777, -0.546661, -1.739052, -0.353034, -5.381518
3.470000, -0.304564, -0.550069, -1.793477, -0.340756, -5.442461
3.480000, -0.297597, -0.553348, -1.848484, -0.327965, -5.500757
3.490000, -0.290863, -0.556495, -1.904048, -0.314680, -5.556376
3.500000, -0.284350, -0.559504, -1.960141, -0.300917, -5.609288
3.510000, -0.278047, -0.562371, -2.016736, -0.286695, -5.659463
3.520000, -0.271944, -0.565091, -2.073804, -0.272031, -5.706875
3.530000, -0.266031, -0.567661, -2.131319, -0.256941, -5.751498
3.540000, -0.260300, -0.570075, -2.189252, -0.241443, -5.793307
3.550000, -0.254740, -0.572331, -2.247575, -0.225551, -5.832280
3.560000, -0.249344, -0.574424, -2.306259, -0.209283, -5.868394
3.570000, -0.244105, -0.576350, -2.365275, -0.192654, -5.901631
3.580000, -0.239014, -0.578107, -2.424595, -0.175680, -5.931971
3.590000, -0.234064, -0.579691, -2.484189, -0.158376, -5.959397
3.600000, -0.229250, -0.581098, -2.544028, -0.140757, -5.983894
3.610000, -0.224564, -0.582327, -2.604083, -0.122839, -6.005448
3.620000, -0.220001, -0.583373, -2.664323, -0.104636, -6.024046
3.630000, -0.215556, -0.584235, -2.724720, -0.086163, -6.039678
3.640000, -0.211222, -0.584909, -2.785243, -0.067435, -6.052335
3.650000, -0.206995, -0.585394, -2.845863, -0.048466, -6.062007
3.660000, -0.202870, -0.585686, -2.906550, -0.029270, -6.068689
3.670000, -0.198843, -0.585785, -2.967274, -0.009863, -6.072377
3.680000, -0.194909, -0.585688, -3.028005, 0.009743, -6.073067
3.690000, -0.191064, -0.585392, -3.088712, 0.029532, -6.070757
3.700000, -0.187305, -0.584897, -3.149367, 0.049491, -6.065447
3.710000, -0.183627, -0.584201, -3.209938, 0.069606, -6.057139
3.720000, -0.180027, -0.583303, -3.270396, 0.089863, -6.045835
3.730000, -0.176502, -0.582200, -3.330712, 0.110248, -6.031541
3.740000, -0.173049, -0.580893, -3.390854, 0.130748, -6.014261
3.750000, -0.169665, -0.579379, -3.450794, 0.151350, -5.994005
3.760000, -0.166346, -0.577659, -3.510502, 0.172039, -5.970780
3.770000, -0.163090, -0.575731, -3.569948, 0.192802, -5.944598
3.780000, -0.159895, -0.573595, -3.629103, 0.213627, -5.915471
3.790000, -0.156757, -0.571250, -3.687937, 0.234499, -5.883411
3.800000, -0.153676, -0.568696, -3.746421, 0.255407, -5.848436
3.810000, -0.150647, -0.565932, -3.804527, 0.276336, -5.810560
3.820000, -0.147669, -0.562959, -3.862225, 0.297274, -5.769803
3.830000, -0.144741, -0.559777, -3.919487, 0.318208, -5.726184
3.840000, -0.141860, -0.556386, -3.976284, 0.339125, -5.679723
3.850000, -0.139024, -0.552786, -4.032588, 0.360013, -5.630444
3.860000, -0.136231, -0.548977, -4.088372, 0.380859, -5.578371
3.870000, -0.133479, -0.544961, -4.143607, 0.401651, -5.523528
3.880000, -0.130768, -0.540737, -4.198267, 0.422377, -5.465942
3.890000, -0.128095, -0.536307, -4.252323, 0.443023, -5.405643
3.900000, -0.125459, -0.531671, -4.305750, 0.463579, -5.342658
3.910000, -0.122857, -0.526831, -4.358520, 0.484032, -5.277020
3.920000, -0.120290, -0.521787, -4.410608, 0.504370, -5.208760
3.930000, -0.117755, -0.516541, -4.461987, 0.524582, -5.137912
3.940000, -0.115252, -0.511095, -4.512632, 0.544656, -5.064511
3.950000, -0.112778, -0.505449, -4.562518, 0.564580, -4.988594
3.960000, -0.110333, -0.499605, -4.611620, 0.584343, -4.910197
3.970000, -0.107915, -0.493566, -4.659913, 0.603934, -4.829359
3.980000, -0.105524, -0.487333, -4.707375, 0.623343, -4.746120
